City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
214,merauke,-8.4667,140.3333,25.900000000000034,85,87,3.15,ID,1670015581
215,mar del plata,-38.0023,-57.5575,22.129999999999995,68,0,3.13,AR,1670015343
216,aksarka,66.5606,67.7975,-13.979999999999961,92,93,2.47,RU,1670015582
217,acarau,-2.8856,-40.12,26.710000000000036,68,97,8.09,BR,1670015583
218,turbat,26.0023,63.044,19.950000000000045,28,0,2.97,PK,1670015584
219,urucara,-2.5364,-57.76,25.930000000000007,89,100,1.2,BR,1670015584
220,lorengau,-2.0226,147.2712,27.30000000000001,79,100,1.03,PG,1670015585
221,torbay,47.6666,-52.7314,2.640000000000043,69,19,2.68,CA,1670015586
222,shu,43.5983,73.7614,-3.4599999999999795,66,0,2.36,KZ,1670015586
223,beloha,-25.1667,45.05,23.650000000000034,85,100,1.44,MG,1670015587
224,wukari,7.85,9.7833,26.170000000000016,27,72,2.15,NG,1670015588
225,tuatapere,-46.1333,167.6833,11.760000000000048,55,100,1.52,NZ,1670015588
226,oranjemund,-28.55,16.4333,15.25,73,0,8.18,NA,1670015589
227,lipari,38.4674,14.954,16.29000000000002,67,100,5.87,IT,1670015589
228,chicholi,21.4667,79.6833,16.400000000000034,70,10,1.57,IN,1670015590
229,batagay-alyta,67.8006,130.4114,-23.589999999999975,92,100,1.92,RU,1670015590
230,ankang,32.68,109.0172,4.350000000000023,79,99,0.69,CN,1670015591
231,mossendjo,-2.9506,12.7261,20.960000000000036,99,99,0.43,CG,1670015592
232,souillac,-20.5167,57.5167,21.210000000000036,88,20,1.54,MU,1670015592
233,manicore,-5.8092,-61.3003,25.610000000000014,87,97,0.95,BR,1670015593
234,ouadda,8.0777,22.4007,25.49000000000001,24,87,3.45,CF,1670015593
235,egvekinot,66.3167,-179.1667,-8.629999999999995,89,100,3.25,RU,1670015594
236,keetmanshoop,-26.5833,18.1333,20.390000000000043,31,0,6.3,NA,1670015595
237,chokurdakh,70.6333,147.9167,-21.269999999999982,95,100,9.57,RU,1670015595
238,florestopolis,-22.8633,-51.3872,26.939999999999998,62,57,0.72,BR,1670015596
239,vogan,6.3333,1.5333,25.460000000000036,78,88,0.73,TG,1670015354
240,juegang,32.3174,121.1855,8.32000000000005,71,100,0.91,CN,1670015598
241,cienfuegos,22.1461,-80.4356,28.420000000000016,56,26,7.51,CU,1670015598
242,bengkulu,-3.8004,102.2655,23.140000000000043,93,100,3.26,ID,1670015599
